Status.state,NomeEntidade,NumFistel,NumServico,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,tipoTecnologia,meioAcesso,FreqTxMHz,FreqRxMHz,Azimute,CodTipoClasseEstacao,ClassInfraFisica,CompartilhamentoInfraFisica,CodTipoAntena,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,Polarizacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,CodDebitoTFI,DataLicenciamento,DataPrimeiroLicenciamento,NumRede,_id,DataValidade,NumFistelAssociado,NomeEntidadeAssociado,Municipio.NomeMunicipio
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","97432014","6663346","Rua Capitao Eleuterio","","RS","4314100","10M0G7W","LTE","","","788","733","120","FB","Greenfield","não","760","021521203257","12.8","30","68","0.0","X","45","019441503257","40","-28.26111","-52.40389","G","2024-06-12","2003-02-26","","5bd8b034e3c6a","2029-12-08","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","97432014","6663346","Rua Capitao Eleuterio","","RS","4314100","10M0G7W","LTE","","","788","733","240","FB","Greenfield","não","760","021521203257","12.8","30","68","0.0","X","45","019441503257","40","-28.26111","-52.40389","G","2024-06-12","2003-02-26","","5bd8b034e420c","2029-12-08","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","687276314","ROD BR 285","KM 318,4","RS","4314100","5M00G7W","WCDMA","","","885","840","60","FB","Greenfield","sim","760","044181403519","12.76","24","68.43","-1","X","57.7","039721705894","80","-28.27781","-52.62564","G","2023-11-21","2005-07-21","","5bdb61e2ecd05","2028-04-15","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","687276314","ROD BR 285","KM 318,4","RS","4314100","2M50G7W","WCDMA","","","892.75","847.75","60","FB","Greenfield","sim","760","044181403519","12.76","24","68.43","-1","X","57.7","039721705894","80","-28.27781","-52.62564","G","2023-11-21","2005-07-21","","5bdb61e2ed15a","2028-04-15","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","687276314","ROD BR 285","KM 318,4","RS","4314100","5M00G7W","WCDMA","","","885","840","260","FB","Greenfield","sim","760","044181403519","12.76","24","68.43","-1","X","57.7","039721705894","80","-28.27781","-52.62564","G","2023-11-21","2005-07-21","","5bdb61e2ed644","2028-04-15","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","687276314","ROD BR 285","KM 318,4","RS","4314100","2M50G7W","WCDMA","","","892.75","847.75","260","FB","Greenfield","sim","760","044181403519","12.76","24","68.43","-1","X","57.7","039721705894","80","-28.27781","-52.62564","G","2023-11-21","2005-07-21","","5bdb61e2edad8","2028-04-15","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","169212022","687276314","ROD BR 285","KM 318,4","RS","4314100","5M00G7W","LTE","","","1822.5","1727.5","60","FB","Greenfield","sim","760","044181403519","16.34","29","72.61","-1","X","57.7","012111805894","40","-28.27781","-52.62564","G","2023-11-21","2005-07-21","","5bdb61e2edf49","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","687276314","ROD BR 285","KM 318,4","RS","4314100","10M0G7W","LTE","","","1875","1780","60","FB","Greenfield","sim","760","044181403519","16.34","29","72.61","-1","X","57.7","012111805894","40","-28.27781","-52.62564","G","2023-11-21","2005-07-21","","5bdb61e2ee413","2028-04-15","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","169212022","687276314","ROD BR 285","KM 318,4","RS","4314100","5M00G7W","LTE","","","1822.5","1727.5","260","FB","Greenfield","sim","760","044181403519","16.34","29","72.61","-1","X","57.7","012111805894","40","-28.27781","-52.62564","G","2023-11-21","2005-07-21","","5bdb61e2ee8a8","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","687276314","ROD BR 285","KM 318,4","RS","4314100","10M0G7W","LTE","","","1875","1780","260","FB","Greenfield","sim","760","044181403519","16.34","29","72.61","-1","X","57.7","012111805894","40","-28.27781","-52.62564","G","2023-11-21","2005-07-21","","5bdb61e2eed3a","2028-04-15","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","684705389","ROD BR 285","KM 303","RS","4314100","5M00G7W","WCDMA","","","885","840","80","FB","Greenfield","não","760","044181403519","12.76","24","68.43","-4","X","70","039721705894","80","-28.22714","-52.48216","G","2023-08-08","2004-09-24","","5bdb61e326b65","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","684705389","ROD BR 285","KM 303","RS","4314100","2M50G7W","WCDMA","","","892.75","847.75","80","FB","Greenfield","não","760","044181403519","12.76","24","68.43","-4","X","70","039721705894","80","-28.22714","-52.48216","G","2023-08-08","2004-09-24","","5bdb61e3270cf","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","684705389","ROD BR 285","KM 303","RS","4314100","5M00G7W","WCDMA","","","885","840","140","FB","Greenfield","não","760","044181403519","12.76","24","68.43","-4","X","70","039721705894","80","-28.22714","-52.48216","G","2023-08-08","2004-09-24","","5bdb61e327594","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","684705389","ROD BR 285","KM 303","RS","4314100","2M50G7W","WCDMA","","","892.75","847.75","140","FB","Greenfield","não","760","044181403519","12.76","24","68.43","-4","X","70","039721705894","80","-28.22714","-52.48216","G","2023-08-08","2004-09-24","","5bdb61e327a70","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","684705389","ROD BR 285","KM 303","RS","4314100","5M00G7W","WCDMA","","","885","840","260","FB","Greenfield","não","760","044181403519","12.76","24","68.43","-4","X","70","039721705894","80","-28.22714","-52.48216","G","2023-08-08","2004-09-24","","5bdb61e327f4a","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","684705389","ROD BR 285","KM 303","RS","4314100","2M50G7W","WCDMA","","","892.75","847.75","260","FB","Greenfield","não","760","044181403519","12.76","24","68.43","-4","X","70","039721705894","80","-28.22714","-52.48216","G","2023-08-08","2004-09-24","","5bdb61e32843f","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","169212022","684705389","ROD BR 285","KM 303","RS","4314100","5M00G7W","LTE","","","1822.5","1727.5","80","FB","Greenfield","não","760","044181403519","16.34","29","72.61","-4","X","70","012111805894","40","-28.22714","-52.48216","G","2023-08-08","2004-09-24","","5bdb61e328928","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","684705389","ROD BR 285","KM 303","RS","4314100","10M0G7W","LTE","","","1875","1780","80","FB","Greenfield","não","760","044181403519","16.34","29","72.61","-4","X","70","012111805894","40","-28.22714","-52.48216","G","2023-08-08","2004-09-24","","5bdb61e328e2c","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","169212022","684705389","ROD BR 285","KM 303","RS","4314100","5M00G7W","LTE","","","1822.5","1727.5","140","FB","Greenfield","não","760","044181403519","16.34","29","72.61","-4","X","70","012111805894","40","-28.22714","-52.48216","G","2023-08-08","2004-09-24","","5bdb61e329332","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","684705389","ROD BR 285","KM 303","RS","4314100","10M0G7W","LTE","","","1875","1780","140","FB","Greenfield","não","760","044181403519","16.34","29","72.61","-4","X","70","012111805894","40","-28.22714","-52.48216","G","2023-08-08","2004-09-24","","5bdb61e32984e","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","169212022","684705389","ROD BR 285","KM 303","RS","4314100","5M00G7W","LTE","","","1822.5","1727.5","260","FB","Greenfield","não","760","044181403519","16.34","29","72.61","-4","X","70","012111805894","40","-28.22714","-52.48216","G","2023-08-08","2004-09-24","","5bdb61e329d67","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","684705389","ROD BR 285","KM 303","RS","4314100","10M0G7W","LTE","","","1875","1780","260","FB","Greenfield","não","760","044181403519","16.34","29","72.61","-4","X","70","012111805894","40","-28.22714","-52.48216","G","2023-08-08","2004-09-24","","5bdb61e32a2a3","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","59592012","1003049572","RUA MANOEL TEIXEIRA","","RS","4314100","20M0G7W","LTE","","","2640","2520","80","FB","Greenfield","sim","760","044181403519","16.34","29","72.61","-2","X","31","056351705894","40","-28.24181","-52.42779","G","2025-03-14","2016-08-01","","5bdb61e390162","2027-10-18","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","59592012","1003049572","RUA MANOEL TEIXEIRA","","RS","4314100","20M0G7W","LTE","","","2640","2520","200","FB","Greenfield","sim","760","044181403519","16.34","29","72.61","-4","X","31","056351705894","40","-28.24181","-52.42779","G","2025-03-14","2016-08-01","","5bdb61e390640","2027-10-18","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","59592012","1003049572","RUA MANOEL TEIXEIRA","","RS","4314100","20M0G7W","LTE","","","2640","2520","300","FB","Greenfield","sim","760","044181403519","16.34","29","72.61","-1","X","31","056351705894","40","-28.24181","-52.42779","G","2025-03-14","2016-08-01","","5bdb61e390af5","2027-10-18","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","97692014","1003049572","RUA MANOEL TEIXEIRA","","RS","4314100","10M0G7W","LTE","","","798","743","80","FB","Greenfield","sim","760","044181403519","12.76","24","68.43","-2","X","31","057731705894","80","-28.24181","-52.42779","G","2025-03-14","2016-08-01","","5bdb61e390f9e","2029-12-08","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","97692014","1003049572","RUA MANOEL TEIXEIRA","","RS","4314100","10M0G7W","LTE","","","798","743","200","FB","Greenfield","sim","760","044181403519","12.76","24","68.43","-4","X","31","057731705894","80","-28.24181","-52.42779","G","2025-03-14","2016-08-01","","5bdb61e391462","2029-12-08","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","97692014","1003049572","RUA MANOEL TEIXEIRA","","RS","4314100","10M0G7W","LTE","","","798","743","300","FB","Greenfield","sim","760","044181403519","12.76","24","68.43","-1","X","31","057731705894","80","-28.24181","-52.42779","G","2025-03-14","2016-08-01","","5bdb61e391917","2029-12-08","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","169212022","1007525514","R CORONEL CHICUTA","SHOPPING BELLA CITTÁ","RS","4314100","200KG7W","GSM","","","1822.5","1727.5","0","FB","Indoor","sim","168","","3","0","360","0","V","3","012111805894","20","-28.26257","-52.40964","G","2023-11-21","2018-11-01","","5bdb621426e38","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","1007525514","R CORONEL CHICUTA","SHOPPING BELLA CITTÁ","RS","4314100","200KG7W","GSM","","","1875","1780","0","FB","Indoor","sim","168","","3","0","360","0","V","3","012111805894","20","-28.26257","-52.40964","G","2023-11-21","2018-11-01","","5bdb62142740a","2028-04-15","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","1007525514","R CORONEL CHICUTA","SHOPPING BELLA CITTÁ","RS","4314100","5M00G7W","WCDMA","","","885","840","0","FB","Indoor","sim","168","","2","0","360","0","V","3","039721705894","80","-28.26257","-52.40964","G","2023-11-21","2018-11-01","","5bdb62142bb11","2028-04-15","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","1007525514","R CORONEL CHICUTA","SHOPPING BELLA CITTÁ","RS","4314100","2M50G7W","WCDMA","","","892.75","847.75","0","FB","Indoor","sim","168","","2","0","360","0","V","3","039721705894","80","-28.26257","-52.40964","G","2023-11-21","2018-11-01","","5bdb62142c29c","2028-04-15","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","59592012","1007525514","R CORONEL CHICUTA","SHOPPING BELLA CITTÁ","RS","4314100","20M0G7W","LTE","","","2640","2520","0","FB","Indoor","sim","168","","4","0","360","0","V","3","056351705894","40","-28.26257","-52.40964","G","2023-11-21","2018-11-01","","5bdb62142d8af","2027-10-18","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","169212022","1007525514","R CORONEL CHICUTA","SHOPPING BELLA CITTÁ","RS","4314100","5M00G7W","LTE","","","1822.5","1727.5","0","FB","Indoor","sim","168","","3","0","360","0","V","3","012111805894","40","-28.26257","-52.40964","G","2023-11-21","2018-11-01","","5bdb62142ffe7","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","1007525514","R CORONEL CHICUTA","SHOPPING BELLA CITTÁ","RS","4314100","10M0G7W","LTE","","","1875","1780","0","FB","Indoor","sim","168","","3","0","360","0","V","3","012111805894","40","-28.26257","-52.40964","G","2023-11-21","2018-11-01","","5bdb62143086e","2028-04-15","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","169212022","1002049447","AV BRASIL LESTE","","RS","4314100","200KG7W","GSM","","","1822.5","1727.5","350","FB","Greenfield","sim","760","044181403519","16.34","29","72.61","0","X","20","012111805894","20","-28.24304","-52.38169","G","2025-04-02","2015-10-15","","5be1a433c899c","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","1002049447","AV BRASIL LESTE","","RS","4314100","200KG7W","GSM","","","1875","1780","350","FB","Greenfield","sim","760","044181403519","16.34","29","72.61","0","X","20","012111805894","20","-28.24304","-52.38169","G","2025-04-02","2015-10-15","","5be1a433c97d2","2028-04-15","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","169212022","1002049447","AV BRASIL LESTE","","RS","4314100","200KG7W","GSM","","","1822.5","1727.5","110","FB","Greenfield","sim","760","044181403519","16.34","29","72.61","0","X","20","012111805894","20","-28.24304","-52.38169","G","2025-04-02","2015-10-15","","5be1a433ca5fe","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","1002049447","AV BRASIL LESTE","","RS","4314100","200KG7W","GSM","","","1875","1780","110","FB","Greenfield","sim","760","044181403519","16.34","29","72.61","0","X","20","012111805894","20","-28.24304","-52.38169","G","2025-04-02","2015-10-15","","5be1a433cb47f","2028-04-15","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","169212022","1002049447","AV BRASIL LESTE","","RS","4314100","200KG7W","GSM","","","1822.5","1727.5","230","FB","Greenfield","sim","760","044181403519","16.34","29","72.61","-2","X","20","012111805894","20","-28.24304","-52.38169","G","2025-04-02","2015-10-15","","5be1a433cc343","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","1002049447","AV BRASIL LESTE","","RS","4314100","200KG7W","GSM","","","1875","1780","230","FB","Greenfield","sim","760","044181403519","16.34","29","72.61","-2","X","20","012111805894","20","-28.24304","-52.38169","G","2025-04-02","2015-10-15","","5be1a433cd198","2028-04-15","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","97692014","1002049447","AV BRASIL LESTE","","RS","4314100","10M0G7W","LTE","","","798","743","350","FB","Greenfield","sim","760","044181403519","12.76","24","68.43","0","X","20","057731705894","80","-28.24304","-52.38169","G","2025-04-02","2015-10-15","","5be1a433cdfdd","2029-12-08","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","97692014","1002049447","AV BRASIL LESTE","","RS","4314100","10M0G7W","LTE","","","798","743","110","FB","Greenfield","sim","760","044181403519","12.76","24","68.43","0","X","20","057731705894","80","-28.24304","-52.38169","G","2025-04-02","2015-10-15","","5be1a433cee64","2029-12-08","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","97692014","1002049447","AV BRASIL LESTE","","RS","4314100","10M0G7W","LTE","","","798","743","230","FB","Greenfield","sim","760","044181403519","12.76","24","68.43","-2","X","20","057731705894","80","-28.24304","-52.38169","G","2025-04-02","2015-10-15","","5be1a433cfd36","2029-12-08","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","155832022","534614302","RS 153","KM 110","RS","4314100","5M00G7W","WCDMA","","","874.5","829.5","20","FB","Greenfield","não","86","024411005080","16.4","30","64","0","X","65","016081403257","81.6","-28.34778","-52.49139","G","2023-08-01","2021-09-09","","5bf7eec1eea43","2028-11-29","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","155832022","534614302","RS 153","KM 110","RS","4314100","5M00G7W","WCDMA","","","874.5","829.5","120","FB","Greenfield","não","86","024411005080","16.4","30","64","0","X","65","016081403257","81.6","-28.34778","-52.49139","G","2023-08-01","2021-09-09","","5bf7eec1f3568","2028-11-29","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","155832022","534614302","RS 153","KM 110","RS","4314100","5M00G7W","WCDMA","","","874.5","829.5","200","FB","Greenfield","não","760","000650501705","13.4","27","73","6","X","65","016081403257","81.6","-28.34778","-52.49139","G","2023-08-01","2021-09-09","","5bf7eec1f3a42","2028-11-29","","","Passo Fundo"
"LIC-LIC-01","Telefonica Brasil S.a.","50409146366","010","48412023","1007693956","RUA CHACARA DO ANACLETO    S/N","","RS","4314100","5M00D7W","WCDMA","","","2160","1970","60","FB","Greenfield","não","760","19221503257","14.5","24","65","15.6","X","54","36161403257","49","-28.26527","-52.36483","G","2024-11-07","2018-11-23","","5bf7eec2af1d8","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","Telefonica Brasil S.a.","50409146366","010","48412023","1007693956","RUA CHACARA DO ANACLETO    S/N","","RS","4314100","5M00D7W","WCDMA","","","2160","1970","210","FB","Greenfield","não","760","19221503257","14.5","24","65","15.6","X","54","36161403257","49","-28.26527","-52.36483","G","2024-11-07","2018-11-23","","5bf7eec2aff45","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","Telefonica Brasil S.a.","50409146366","010","48412023","1007693956","RUA CHACARA DO ANACLETO    S/N","","RS","4314100","5M00D7W","WCDMA","","","2160","1970","300","FB","Greenfield","não","760","19221503257","14.5","24","65","15.6","X","54","36161403257","49","-28.26527","-52.36483","G","2024-11-07","2018-11-23","","5bf7eec2b0302","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","Telefonica Brasil S.a.","50409146366","010","155832022","1007693956","RUA CHACARA DO ANACLETO    S/N","","RS","4314100","5M00G7W","WCDMA","","","874.5","829.5","60","FB","Greenfield","não","760","19221503257","14.5","24","65","15.6","X","54","16081403257","81.6","-28.26527","-52.36483","G","2024-11-07","2018-11-23","","5bf7eec2b06ac","2028-11-29","","","Passo Fundo"
"LIC-LIC-01","Telefonica Brasil S.a.","50409146366","010","155832022","1007693956","RUA CHACARA DO ANACLETO    S/N","","RS","4314100","5M00G7W","WCDMA","","","874.5","829.5","210","FB","Greenfield","não","760","19221503257","14.5","24","65","15.6","X","54","16081403257","81.6","-28.26527","-52.36483","G","2024-11-07","2018-11-23","","5bf7eec2b0a5a","2028-11-29","","","Passo Fundo"
"LIC-LIC-01","Telefonica Brasil S.a.","50409146366","010","155832022","1007693956","RUA CHACARA DO ANACLETO    S/N","","RS","4314100","5M00G7W","WCDMA","","","874.5","829.5","300","FB","Greenfield","não","760","19221503257","14.5","24","65","15.6","X","54","16081403257","81.6","-28.26527","-52.36483","G","2024-11-07","2018-11-23","","5bf7eec2b0e22","2028-11-29","","","Passo Fundo"
"LIC-LIC-01","Telefonica Brasil S.a.","50409146366","010","97432014","1007693956","RUA CHACARA DO ANACLETO    S/N","","RS","4314100","10M0G7W","LTE","","","788","733","60","FB","Greenfield","não","760","19221503257","14.5","24","65","15.6","X","54","10411403257","46.8","-28.26527","-52.36483","G","2024-11-07","2018-11-23","","5bf7eec2b11ed","2029-12-08","","","Passo Fundo"
"LIC-LIC-01","Telefonica Brasil S.a.","50409146366","010","97432014","1007693956","RUA CHACARA DO ANACLETO    S/N","","RS","4314100","10M0G7W","LTE","","","788","733","210","FB","Greenfield","não","760","19221503257","14.5","24","65","15.6","X","54","10411403257","46.8","-28.26527","-52.36483","G","2024-11-07","2018-11-23","","5bf7eec2b15b7","2029-12-08","","","Passo Fundo"
"LIC-LIC-01","Telefonica Brasil S.a.","50409146366","010","97432014","1007693956","RUA CHACARA DO ANACLETO    S/N","","RS","4314100","10M0G7W","LTE","","","788","733","300","FB","Greenfield","não","760","19221503257","14.5","24","65","15.6","X","54","10411403257","46.8","-28.26527","-52.36483","G","2024-11-07","2018-11-23","","5bf7eec2b1997","2029-12-08","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","48422023","682879746","AVENIDA BRASIL OESTE / A","PROPRIO","RS","4314100","10M0G7W","LTE","","","1855","1760","170","FB","Greenfield","não","760","021521203257","12.8","30","68","0.0","X","45","003331103257","40","-28.26799","-52.43784","G","2024-06-04","2002-12-26","","5c20ff0ce54b1","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","48422023","682879746","AVENIDA BRASIL OESTE / A","PROPRIO","RS","4314100","10M0G7W","LTE","","","1855","1760","305","FB","Greenfield","não","760","021521203257","12.8","30","68","0.0","X","45","003331103257","40","-28.26799","-52.43784","G","2024-06-04","2002-12-26","","5c20ff0ce6d4c","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","48422023","682879746","AVENIDA BRASIL OESTE / A","PROPRIO","RS","4314100","10M0G7W","LTE","","","1855","1760","60","FB","Greenfield","não","760","021521203257","12.8","30","68","0.0","X","45","003331103257","40","-28.26799","-52.43784","G","2024-06-04","2002-12-26","","5c20ff0ce7348","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","169212022","1007847147","R JOVINO MARTINS","AO LADO DO Nº 132","RS","4314100","200KG7W","GSM","","","1822.5","1727.5","60","FB","Greenfield","sim","760","027331703519","16.16","27","66.76","-3","X","45","012111805894","20","-28.26532","-52.45527","G","2023-11-21","2018-12-24","","5c20ff2c31c9d","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","1007847147","R JOVINO MARTINS","AO LADO DO Nº 132","RS","4314100","200KG7W","GSM","","","1875","1780","60","FB","Greenfield","sim","760","027331703519","16.16","27","66.76","-3","X","45","012111805894","20","-28.26532","-52.45527","G","2023-11-21","2018-12-24","","5c20ff2c3253c","2028-04-15","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","169212022","1007847147","R JOVINO MARTINS","AO LADO DO Nº 132","RS","4314100","200KG7W","GSM","","","1822.5","1727.5","190","FB","Greenfield","sim","760","027331703519","16.16","27","66.76","-2","X","45","012111805894","20","-28.26532","-52.45527","G","2023-11-21","2018-12-24","","5c20ff2c32947","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","1007847147","R JOVINO MARTINS","AO LADO DO Nº 132","RS","4314100","200KG7W","GSM","","","1875","1780","190","FB","Greenfield","sim","760","027331703519","16.16","27","66.76","-2","X","45","012111805894","20","-28.26532","-52.45527","G","2023-11-21","2018-12-24","","5c20ff2c32d4a","2028-04-15","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","169212022","1007847147","R JOVINO MARTINS","AO LADO DO Nº 132","RS","4314100","200KG7W","GSM","","","1822.5","1727.5","325","FB","Greenfield","sim","760","027331703519","16.16","27","66.76","-2","X","45","012111805894","20","-28.26532","-52.45527","G","2023-11-21","2018-12-24","","5c20ff2c33147","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","1007847147","R JOVINO MARTINS","AO LADO DO Nº 132","RS","4314100","200KG7W","GSM","","","1875","1780","325","FB","Greenfield","sim","760","027331703519","16.16","27","66.76","-2","X","45","012111805894","20","-28.26532","-52.45527","G","2023-11-21","2018-12-24","","5c20ff2c33560","2028-04-15","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","59592012","1007847147","R JOVINO MARTINS","AO LADO DO Nº 132","RS","4314100","20M0G7W","LTE","","","2640","2520","60","FB","Greenfield","sim","760","027331703519","17.05","28","65.49","-3","X","45","056351705894","40","-28.26532","-52.45527","G","2023-11-21","2018-12-24","","5c20ff2c3398b","2027-10-18","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","59592012","1007847147","R JOVINO MARTINS","AO LADO DO Nº 132","RS","4314100","20M0G7W","LTE","","","2640","2520","190","FB","Greenfield","sim","760","027331703519","17.05","28","65.49","-2","X","45","056351705894","40","-28.26532","-52.45527","G","2023-11-21","2018-12-24","","5c20ff2c33daa","2027-10-18","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","59592012","1007847147","R JOVINO MARTINS","AO LADO DO Nº 132","RS","4314100","20M0G7W","LTE","","","2640","2520","325","FB","Greenfield","sim","760","027331703519","17.05","28","65.49","-2","X","45","056351705894","40","-28.26532","-52.45527","G","2023-11-21","2018-12-24","","5c20ff2c341e2","2027-10-18","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","97692014","1007847147","R JOVINO MARTINS","AO LADO DO Nº 132","RS","4314100","10M0G7W","LTE","","","798","743","60","FB","Greenfield","sim","760","027331703519","14.1","25","66.56","-3","X","45","057731705894","80","-28.26532","-52.45527","G","2023-11-21","2018-12-24","","5c20ff2c3465c","2029-12-08","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","97692014","1007847147","R JOVINO MARTINS","AO LADO DO Nº 132","RS","4314100","10M0G7W","LTE","","","798","743","190","FB","Greenfield","sim","760","027331703519","14.1","25","66.56","-2","X","45","057731705894","80","-28.26532","-52.45527","G","2023-11-21","2018-12-24","","5c20ff2c34aae","2029-12-08","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","97692014","1007847147","R JOVINO MARTINS","AO LADO DO Nº 132","RS","4314100","10M0G7W","LTE","","","798","743","325","FB","Greenfield","sim","760","027331703519","14.1","25","66.56","-2","X","45","057731705894","80","-28.26532","-52.45527","G","2023-11-21","2018-12-24","","5c20ff2c34f08","2029-12-08","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","1007847147","R JOVINO MARTINS","AO LADO DO Nº 132","RS","4314100","5M00G7W","WCDMA","","","885","840","60","FB","Greenfield","sim","760","012720905344","13.52","20","68","-3","X","45","039721705894","80","-28.26532","-52.45527","G","2023-11-21","2018-12-24","","5c20ff2c36f31","2028-04-15","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","1007847147","R JOVINO MARTINS","AO LADO DO Nº 132","RS","4314100","2M50G7W","WCDMA","","","892.75","847.75","60","FB","Greenfield","sim","760","012720905344","13.52","20","68","-3","X","45","039721705894","80","-28.26532","-52.45527","G","2023-11-21","2018-12-24","","5c20ff2c373b4","2028-04-15","","","Passo Fundo"
